id,station,timestamp,i1_pos_switch,i2_pos_switch,i3_pos_switch,i4_light_barrier,m1_speed,m2_speed,m3_speed,o7_valve,o8_compressor,current_task,current_task_duration,current_sub_task,failure_label,i1_light_barrier,i2_light_barrier,i3_light_barrier,i5_pos_switch,i6_pos_switch,i7_pos_switch,i8_pos_switch,m4_speed,current_pos_x,current_pos_y,target_pos_x,target_pos_y,amount_of_workpieces,current_stock,i1_pos,i2_pos,i3_photoresistor,i5_joystick_x_f,i6_joystick_y_f,i7_joystick_x_b,i8_joystick_y_b,i2_color_sensor,i6_light_barrier,i7_light_barrier,i8_light_barrier,o5_valve,o6_valve,i5_light_barrier,i4_pos_switch,i8_color_sensor,o7_compressor_level,o8_valve_open,current_pos_z,target_pos_z,current_state_binary
669bf326-d4ff-43f4-9a63-c26e1fceb0c6,HBW_1,2023-02-06 14:08:29.990,,,,0,0.5,0.5,0.5,,,0,0.0,0,0,0,1,1,1,1,0,1,0.5,0.0,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,1
5cf7013b-3304-4b62-a100-0df2945df1af,HBW_1,2023-02-06 14:08:31.990,,,,0,0.5,0.5,0.5,,,0,0.0,0,0,0,1,1,1,1,0,1,0.5,0.0,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,1
f32ff4c2-df21-4ac0-ae3c-dd1c3b89ac65,HBW_1,2023-02-06 14:08:33.990,,,,0,0.5,0.5,0.5,,,0,0.0,0,0,0,1,1,1,1,0,1,0.5,0.0,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,1
54d3936a-7fe0-44de-904e-d979f474783c,HBW_1,2023-02-06 14:08:36.000,,,,0,0.5,0.5,0.5,,,0,0.0,0,0,0,1,1,1,1,0,1,0.5,0.0,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,1
a24adca0-577b-4232-a3c0-0c0cd5e27e9a,HBW_1,2023-02-06 14:08:38.010,,,,0,0.5,0.5,0.5,,,0,0.0,0,0,0,1,1,1,1,0,1,0.5,0.0,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,1
8a3dd9f2-c23f-4807-ad35-cc4ab6c754d2,HBW_1,2023-02-06 14:08:40.020,,,,0,0.5,0.5,0.5,,,0,0.0,0,0,0,1,1,1,1,0,1,0.5,0.0,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,1
858fb0d8-dfbc-43b4-9113-743bcd8f72a1,HBW_1,2023-02-06 14:08:42.020,,,,0,0.5,0.5,0.5,,,0,0.0,0,0,0,1,1,1,1,0,1,0.5,0.0,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,1
b4d88ec4-8fe0-488b-a64c-d72f9ee432ab,HBW_1,2023-02-06 14:08:44.030,,,,0,0.5,0.5,0.5,,,0,0.0,0,0,0,1,1,1,1,0,1,0.5,0.0,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,1
d99362ca-fdf9-4320-9000-1b291ff1ddb3,HBW_1,2023-02-06 14:08:46.030,,,,0,0.5,0.5,0.5,,,0,0.0,0,0,0,1,1,1,1,0,1,0.5,0.0,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,1
24a27aed-a318-49eb-8c92-07e1917502c5,HBW_1,2023-02-06 14:08:48.040,,,,0,0.5,0.5,0.5,,,0,0.0,0,0,0,1,1,1,1,0,1,0.5,0.0,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,1
9393592c-f860-4a1c-9f3e-8a199b8c136c,HBW_1,2023-02-06 14:08:50.040,,,,0,0.5,0.5,0.5,,,0,0.0,0,0,0,1,1,1,1,0,1,0.5,0.0,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,1
a59e9e76-074d-4c9b-8f45-b5ea9567baa6,HBW_1,2023-02-06 14:08:52.050,,,,0,0.5,0.5,0.5,,,0,0.0,0,0,0,1,1,1,1,0,1,0.5,0.0,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,1
cf57ef37-b093-448d-a18b-f7120fd67e35,HBW_1,2023-02-06 14:08:54.060,,,,0,0.5,0.5,0.5,,,0,0.0,0,0,0,1,1,1,1,0,1,0.5,0.0,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,1
7e280155-36bd-422c-9c80-b3de271df681,HBW_1,2023-02-06 14:08:56.070,,,,0,0.5,0.5,0.5,,,0,0.0,0,0,0,1,1,1,1,0,1,0.5,0.0,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,1
fdd2937a-7f22-4fb1-ac32-72b72ce55768,HBW_1,2023-02-06 14:08:58.070,,,,0,0.5,0.5,0.5,,,0,0.0,0,0,0,1,1,1,1,0,1,0.5,0.0,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,1
4f521e71-ecc5-4b9b-88d5-8bb20cafb1ad,HBW_1,2023-02-06 14:09:00.080,,,,0,0.5,0.5,0.5,,,0,0.0,0,0,0,1,1,1,1,0,1,0.5,0.0,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,1
4b6f01ae-789b-4616-b7ef-cf3cd1ac12a8,HBW_1,2023-02-06 14:09:02.090,,,,0,0.5,0.5,0.5,,,0,0.0,0,0,0,1,1,1,1,0,1,0.5,0.0,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,1
d367cad2-7d60-4eb1-bd0e-1f1af6dea5ff,HBW_1,2023-02-06 14:09:04.100,,,,0,0.5,0.5,0.5,,,0,0.0,0,0,0,1,1,1,1,0,1,0.5,0.0,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,1
15d1cf55-2551-4cb7-b609-f3c50cd3183a,HBW_1,2023-02-06 14:09:06.100,,,,0,0.5,0.5,0.5,,,0,0.0,0,0,0,1,1,1,1,0,1,0.5,0.0,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,1
ed4c4998-2f6b-4e47-a923-f55c6ea3641b,HBW_1,2023-02-06 14:09:08.110,,,,0,0.5,0.5,0.5,,,0,0.0,0,0,0,1,1,1,1,0,1,0.5,0.0,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,1
f2a43590-0d18-42f4-8936-bc1201953d26,HBW_1,2023-02-06 14:09:10.120,,,,0,0.5,0.5,0.5,,,0,0.0,0,0,0,1,1,1,1,0,1,0.5,0.0,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,1
0f6527e3-fa12-4258-9f60-1bab9bcdbed9,HBW_1,2023-02-06 14:09:12.130,,,,0,0.5,0.5,0.5,,,0,0.0,0,0,0,1,1,1,1,0,1,0.5,0.0,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,1
d472393c-9e91-4a5a-8358-6bb269d8a9f8,HBW_1,2023-02-06 14:09:14.130,,,,0,0.5,0.5,0.5,,,0,0.0,0,0,0,1,1,1,1,0,1,0.5,0.0,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,1
2045e107-c170-45f5-80c5-db18ed8ec1ce,HBW_1,2023-02-06 14:09:16.150,,,,0,0.5,0.5,0.5,,,0,0.0,0,0,0,1,1,1,1,0,1,0.5,0.0,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,1
48992da5-b479-482d-bba5-1a8df7e5e58b,HBW_1,2023-02-06 14:09:18.160,,,,0,0.5,0.5,0.5,,,0,0.0,0,0,0,1,1,1,1,0,1,0.5,0.0,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,1
7cf8c28c-9947-4cdc-9d8f-c1ca68975386,HBW_1,2023-02-06 14:09:20.170,,,,0,0.5,0.0,0.5,,,2,1.84697004292756e-05,5,0,0,1,1,0,1,0,1,0.5,0.11308062291883891,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
560140f4-79f5-4c44-95fa-7ec3fffcb647,HBW_1,2023-02-06 14:09:22.180,,,,0,0.5,0.0,0.5,,,2,4.1722879426910354e-05,5,0,0,1,1,0,1,0,1,0.5,0.2614779186707477,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
196a917b-7209-42aa-809b-82e08f2b61bb,HBW_1,2023-02-06 14:09:24.190,,,,0,0.5,0.0,0.5,,,2,6.495426441414997e-05,5,0,0,1,1,0,1,0,1,0.5,0.4103797383202718,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
15c5a610-2561-4775-b0a6-03db5e1484b8,HBW_1,2023-02-06 14:09:26.200,,,,0,0.5,0.0,0.5,,,2,8.82702444210274e-05,5,0,0,1,1,0,1,0,1,0.5,0.5578016212034577,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
9836893b-3716-4b15-9f30-34db411c3cbc,HBW_1,2023-02-06 14:09:28.210,,,,0,0.5,0.0,0.5,,,2,0.00011148886318762667,5,0,0,1,1,0,1,0,1,0.5,0.7092260603410582,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
38574af7-5d29-431e-abc6-85f856ad4a8e,HBW_1,2023-02-06 14:09:30.210,,,,0,0.5,0.0,0.5,,,2,0.00013469569953118704,5,0,0,1,1,0,1,0,1,0.5,0.8576233560929669,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
6b3a7c6a-59a4-48a4-baf1-171234cd016f,HBW_1,2023-02-06 14:09:32.240,,,,0,0.5,0.5,0.5,,,2,0.0001581402792457119,5,0,0,1,1,0,1,0,1,0.5,1.0,0.0,1.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
f3a47359-104d-42f7-8f2f-26c6deb72473,HBW_1,2023-02-06 14:09:34.280,,,,0,0.5,0.5,0.0,,,2,0.0001817548244635041,13,0,0,1,1,0,0,0,0,0.5,1.0,0.1520740686739083,1.0,0.15300029129041656,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
1bae4949-9db6-488f-b50c-83cdfbfc74e4,HBW_1,2023-02-06 14:09:36.310,,,,0,0.5,0.5,0.0,,,2,0.00020527596677960292,13,0,0,1,1,0,0,0,0,0.5,1.0,0.1520740686739083,1.0,0.15300029129041656,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
5315d4a8-8758-4d73-ba8a-acc9eb74e452,HBW_1,2023-02-06 14:09:38.330,,,,0,0.5,0.5,0.0,,,2,0.00022866758346089993,13,0,0,1,1,0,0,0,0,0.5,1.0,0.1520740686739083,1.0,0.15300029129041656,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
a953b98c-7671-4818-a361-e7dacbe4d81d,HBW_1,2023-02-06 14:09:40.360,,,,0,0.5,0.5,1.0,,,2,0.0002521238298575694,13,0,0,1,1,0,0,0,1,0.5,1.0,0.0,1.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
65321801-3177-45c7-9dd1-0371854954de,HBW_1,2023-02-06 14:09:42.400,,,,0,0.5,0.5,1.0,,,2,0.0002757465811047669,13,0,0,1,1,0,0,0,1,0.5,1.0,0.0,1.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
5da3adc6-3189-4680-a08f-7cef91ad626d,HBW_1,2023-02-06 14:09:44.470,,,,0,0.5,0.5,1.0,,,2,0.00029965861514315696,13,0,0,1,1,0,0,0,1,0.5,1.0,0.0,1.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
c55234cb-ca87-442f-b26f-f356d80d6751,HBW_1,2023-02-06 14:09:46.500,,,,0,0.5,1.0,0.5,,,2,0.0003231457180622446,14,0,0,1,1,0,1,0,1,0.5,0.8642158016884733,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
c0de4571-546b-4c27-b9f0-f6b36f4d4f68,HBW_1,2023-02-06 14:09:48.500,,,,0,0.5,1.0,0.5,,,2,0.000346386860006873,14,0,0,1,1,0,1,0,1,0.5,0.7006491540815983,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
afdc2c5e-99f9-4a31-a84a-670ffdd6dc66,HBW_1,2023-02-06 14:09:50.510,,,,0,0.5,1.0,0.5,,,2,0.00036960824498084583,14,0,0,1,1,0,1,0,1,0.5,0.5406141737580303,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
2234daf3-440a-42ab-956f-3bc0922fb450,HBW_1,2023-02-06 14:09:52.520,,,,0,0.5,1.0,0.5,,,2,0.00039286255823924466,14,0,0,1,1,0,1,0,1,0.5,0.3785947327705089,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
59f6f59e-04b8-4c16-b5ae-423b3281ef4d,HBW_1,2023-02-06 14:09:54.530,,,,0,0.5,1.0,0.5,,,2,0.0004160917094272245,14,0,0,1,1,0,1,0,1,0.5,0.2155326090612492,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
d1f4897e-8b78-48d6-9712-4d37b6e76ded,HBW_1,2023-02-06 14:09:56.530,,,,0,0.5,1.0,0.5,,,2,0.00043932017774392796,14,0,0,1,1,0,1,0,1,0.5,0.05250412027849719,0.0,0.0,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
2f0a8ee2-86f5-4725-900b-80991a0a27b4,HBW_1,2023-02-06 14:09:58.540,,,,0,0.5,0.5,0.5,,,2,0.0004625165974070021,14,0,0,1,1,1,1,0,0,0.0,0.007567858464229256,0.16847707224611796,0.008068311705775566,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
d2e14f76-4dad-4e8f-b4f0-1917b99db04f,HBW_1,2023-02-06 14:10:00.540,,,,0,0.5,0.5,0.5,,,2,0.0004857089777128654,14,0,0,1,1,1,1,0,0,0.0,0.007567858464229256,0.5372165925493912,0.008068311705775566,0.0,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
b6ec8def-2c0c-4b25-b3fa-98a71330f539,HBW_1,2023-02-06 14:10:02.560,,,,0,0.5,0.5,0.0,,,2,0.0005090511267359422,3,0,0,1,1,1,0,0,0,0.5,0.007567858464229256,0.7866880513231757,0.008068311705775566,0.7869210602971163,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
009c724c-fd2f-431a-a88b-433e218798a6,HBW_1,2023-02-06 14:10:04.580,,,,0,0.5,0.5,0.0,,,2,0.0005324213660740636,3,0,0,1,1,1,0,0,0,0.5,0.007567858464229256,0.7866880513231757,0.008068311705775566,0.7869210602971163,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
4b42f25d-b136-458f-921e-dc4f0ae2a8c8,HBW_1,2023-02-06 14:10:06.580,,,,1,0.5,0.5,0.0,,,2,0.0005555811074477367,3,0,0,1,1,1,0,0,0,0.5,0.007567858464229256,0.7866880513231757,0.008068311705775566,0.7869210602971163,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
c9f10a33-c27b-4c17-acf6-564e0510b924,HBW_1,2023-02-06 14:10:08.600,,,,1,0.5,0.5,1.0,,,2,0.0005790302473534965,3,0,0,1,1,1,0,0,0,0.5,0.007567858464229256,0.8949478748997596,0.008068311705775566,0.8961549665016022,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
c98e4c50-a982-4c12-846b-7c8d5e129d27,HBW_1,2023-02-06 14:10:10.600,,,,1,0.5,0.5,1.0,,,2,0.0006021933915094619,3,0,0,1,1,1,0,0,0,0.5,0.007567858464229256,0.8949478748997596,0.008068311705775566,0.8961549665016022,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
f63dd454-901b-4509-bb69-b676ae8d060a,HBW_1,2023-02-06 14:10:12.620,,,,1,0.5,0.5,1.0,,,2,0.000625518237268842,3,0,0,1,1,1,0,0,0,0.5,0.007567858464229256,0.8949478748997596,0.008068311705775566,0.8961549665016022,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
85a5a3d0-037d-4e32-8c15-e327fc06f9b3,HBW_1,2023-02-06 14:10:14.710,,,,0,0.5,0.5,0.5,,,2,0.0006497433388522015,25,0,1,1,1,1,1,0,0,0.5,0.007567858464229256,0.8949478748997596,0.008068311705775566,0.8961549665016022,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
64300a28-0d82-454f-8301-f18441b7e7bb,HBW_1,2023-02-06 14:10:16.720,,,,0,0.5,0.5,0.5,,,2,0.0006729222816402377,25,0,1,1,1,1,1,0,0,0.5,0.007567858464229256,0.8949478748997596,0.008068311705775566,0.8961549665016022,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
a1f54277-34d1-4140-89ab-9c067b63cfdd,HBW_1,2023-02-06 14:10:18.720,,,,0,0.5,0.5,0.0,,,2,0.0006961167568562877,16,0,1,1,1,1,1,0,0,0.5,0.007567858464229256,0.8949478748997596,0.008068311705775566,0.8961549665016022,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
07916bae-aea6-4dab-aeb0-5c387e3d5565,HBW_1,2023-02-06 14:10:20.740,,,,0,0.5,0.5,0.0,,,2,0.000719473269324346,16,0,1,1,1,1,0,0,0,0.5,0.007567858464229256,0.8949478748997596,0.008068311705775566,0.8961549665016022,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
4c80748e-66bb-4cca-a77f-e6fb955b9355,HBW_1,2023-02-06 14:10:22.770,,,,0,0.5,0.5,0.0,,,2,0.0007429686708655544,16,0,1,1,1,1,0,0,0,0.5,0.007567858464229256,0.8949478748997596,0.008068311705775566,0.8961549665016022,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
3a23d19c-2732-480d-beda-8c617bafcdb8,HBW_1,2023-02-06 14:10:24.810,,,,1,0.5,0.5,0.5,,,2,0.0007666492694117188,12,0,0,1,1,1,0,1,0,1.0,0.007567858464229256,0.8282423270394402,0.008068311705775566,0.8961549665016022,0.0,"{'0': '', '1': '', '2': '', '3': '', '4': '', '5': '', '6': '', '7': '', '8': ''}",,,,,,,,,,,,,,,,,,,,,0
